Timestamp_ms,AX,AY,AZ,GX,GY,GZ,PITCH,ROLL
1733510196395,0.08,-0.026,0.942,11.281,196.953,11.135,-7.08,-2.691
1733510196395,0.08,-0.026,0.942,11.281,196.953,11.527,-7.08,-2.691
1733510196415,0.08,-0.026,0.942,11.281,196.953,11.527,-2.033,-2.691
1733510196416,0.08,-0.026,0.942,11.281,196.953,11.527,-2.033,-2.278
1733510196423,0.095,-0.026,0.942,11.281,196.953,11.527,-2.033,-2.278
1733510196424,0.095,-0.038,0.942,11.281,196.953,11.527,-2.033,-2.278
1733510196437,0.095,-0.038,0.882,11.281,196.953,11.527,-2.033,-2.278
1733510196439,0.095,-0.038,0.882,9.984,196.953,11.527,-2.033,-2.278
1733510196439,0.095,-0.038,0.882,9.984,203.994,11.527,-2.033,-2.278
1733510196440,0.095,-0.038,0.882,9.984,203.994,-3.236,-2.033,-2.278
1733510196440,0.095,-0.038,0.882,9.984,203.994,-3.236,2.442,-2.278
1733510196440,0.095,-0.038,0.882,9.984,203.994,-3.236,2.442,-2.003
1733510196443,0.076,-0.038,0.882,9.984,203.994,-3.236,2.442,-2.003
1733510196444,0.076,-0.025,0.882,9.984,203.994,-3.236,2.442,-2.003
1733510196445,0.076,-0.025,0.882,9.984,203.994,-3.236,2.442,-2.003
1733510196446,0.076,-0.025,0.882,9.724,203.994,-3.236,2.442,-2.003
1733510196447,0.076,-0.025,0.882,9.724,215.002,-3.236,2.442,-2.003
1733510196447,0.076,-0.025,0.882,9.724,215.002,-11.633,2.442,-2.003
1733510196465,0.076,-0.025,0.882,9.724,215.002,-11.633,7.235,-2.003
1733510196466,0.076,-0.025,0.882,9.724,215.002,-11.633,7.235,-1.669
1733510196483,0.053,-0.025,0.882,9.724,215.002,-11.633,7.235,-1.669
1733510196483,0.053,-0.034,0.882,9.724,215.002,-11.633,7.235,-1.669
1733510196484,0.053,-0.034,0.914,9.724,215.002,-11.633,7.235,-1.669
1733510196484,0.053,-0.034,0.914,12.335,215.002,-11.633,7.235,-1.669
1733510196484,0.053,-0.034,0.914,12.335,231.17,-11.633,7.235,-1.669
1733510196485,0.053,-0.034,0.914,12.335,231.17,-27.159,7.235,-1.669
1733510196492,0.053,-0.034,0.914,12.335,231.17,-27.159,10.173,-1.669
1733510196493,0.053,-0.034,0.914,12.335,231.17,-27.159,10.173,-2.052
1733510196496,0.047,-0.034,0.914,12.335,231.17,-27.159,10.173,-2.052
1733510196520,0.091,-0.145,0.859,6.548,190.269,31.955,9.442,-1.813
1733510196520,0.091,-0.145,0.836,6.548,190.269,31.955,9.442,-1.813
1733510196521,0.091,-0.145,0.836,3.458,190.269,31.955,9.442,-1.813
1733510196521,0.091,-0.145,0.836,3.458,51.517,31.955,9.442,-1.813
1733510196521,0.091,-0.145,0.836,3.458,51.517,1.87,9.442,-1.813
1733510196542,0.091,-0.145,0.836,3.458,51.517,1.87,7.605,-1.813
1733510196543,0.091,-0.145,0.836,3.458,51.517,1.87,7.605,-1.594
1733510196546,0.287,-0.145,0.836,3.458,51.517,1.87,7.605,-1.594
1733510196546,0.287,-0.018,0.836,3.458,51.517,1.87,7.605,-1.594
1733510196546,0.287,-0.018,0.771,3.458,51.517,1.87,7.605,-1.594
1733510196546,0.287,-0.018,0.771,0.426,51.517,1.87,7.605,-1.594
1733510196547,0.287,-0.018,0.771,0.426,-22.981,1.87,7.605,-1.594
1733510196547,0.287,-0.018,0.771,0.426,-22.981,-20.95,7.605,-1.594
1733510196565,0.287,-0.018,0.771,0.426,-22.981,-20.95,3.755,-1.594
1733510196566,0.287,-0.018,0.771,0.426,-22.981,-20.95,3.755,-1.696
1733510196569,-0.018,-0.018,0.771,0.426,-22.981,-20.95,3.755,-1.696
1733510196569,-0.018,-0.013,0.771,0.426,-22.981,-20.95,3.755,-1.696
1733510196570,-0.018,-0.013,0.909,0.426,-22.981,-20.95,3.755,-1.696
1733510196579,-0.018,-0.013,0.909,-0.673,-22.981,-20.95,3.755,-1.696
1733510196579,-0.018,-0.013,0.909,-0.673,-79.473,-20.95,3.755,-1.696
1733510196580,-0.018,-0.013,0.909,-0.673,-79.473,-29.51,3.755,-1.696
1733510196591,-0.018,-0.013,0.909,-0.673,-79.473,-29.51,-0.231,-1.696
1733510196591,-0.018,-0.013,0.909,-0.673,-79.473,-29.51,-0.231,-1.806
1733510196594,0.196,-0.013,0.909,-0.673,-79.473,-29.51,-0.231,-1.806
1733510196595,0.196,0.056,0.909,-0.673,-79.473,-29.51,-0.231,-1.806
1733510196595,0.196,0.056,0.801,-0.673,-79.473,-29.51,-0.231,-1.806
1733510196596,0.196,0.056,0.801,-4.734,-79.473,-29.51,-0.231,-1.806
1733510196596,0.196,0.056,0.801,-4.734,-129.319,-29.51,-0.231,-1.806
1733510196596,0.196,0.056,0.801,-4.734,-129.319,-15.953,-0.231,-1.806
1733510196618,0.196,0.056,0.801,-4.734,-129.319,-15.953,-4.218,-1.806
1733510196619,0.196,0.056,0.801,-4.734,-129.319,-15.953,-4.218,-1.788
1733510196620,-0.024,0.056,0.801,-4.734,-129.319,-15.953,-4.218,-1.788
1733510196620,-0.024,-0.047,0.801,-4.734,-129.319,-15.953,-4.218,-1.788
1733510196620,-0.024,-0.047,0.954,-4.734,-129.319,-15.953,-4.218,-1.788
1733510196622,-0.024,-0.047,0.954,-5.787,-129.319,-15.953,-4.218,-1.788
1733510196623,-0.024,-0.047,0.954,-5.787,-140.693,-15.953,-4.218,-1.788
1733510196623,-0.024,-0.047,0.954,-5.787,-140.693,-40.976,-4.218,-1.788
1733510196642,-0.024,-0.047,0.954,-5.787,-140.693,-40.976,-9.196,-1.788
1733510196643,-0.024,-0.047,0.954,-5.787,-140.693,-40.976,-9.196,-2.187
1733510196644,0.156,-0.047,0.954,-5.787,-140.693,-40.976,-9.196,-2.187
1733510196644,0.156,0.076,0.954,-5.787,-140.693,-40.976,-9.196,-2.187
1733510196644,0.156,0.076,0.81,-5.787,-140.693,-40.976,-9.196,-2.187
1733510196645,0.156,0.076,0.81,-9.497,-140.693,-40.976,-9.196,-2.187
1733510196645,0.156,0.076,0.81,-9.497,-196.067,-40.976,-9.196,-2.187
1733510196645,0.156,0.076,0.81,-9.497,-196.067,1.909,-9.196,-2.187
1733510196666,0.156,0.076,0.81,-9.497,-196.067,1.909,-13.753,-2.187
1733510196667,0.156,0.076,0.81,-9.497,-196.067,1.909,-13.753,-2.326
1733510196670,0.077,0.076,0.81,-9.497,-196.067,1.909,-13.753,-2.326
1733510196670,0.077,-0.056,0.81,-9.497,-196.067,1.909,-13.753,-2.326
1733510196671,0.077,-0.056,0.876,-9.497,-196.067,1.909,-13.753,-2.326
1733510196671,0.077,-0.056,0.876,-11.827,-196.067,1.909,-13.753,-2.326
1733510196672,0.077,-0.056,0.876,-11.827,-199.717,1.909,-13.753,-2.326
1733510196672,0.077,-0.056,0.876,-11.827,-199.717,-35.822,-13.753,-2.326
1733510196691,0.077,-0.056,0.876,-11.827,-199.717,-35.822,-17.309,-2.326
1733510196692,0.077,-0.056,0.876,-11.827,-199.717,-35.822,-17.309,-2.723
1733510196695,0.017,-0.056,0.876,-11.827,-199.717,-35.822,-17.309,-2.723
1733510196695,0.017,-0.079,0.876,-11.827,-199.717,-35.822,-17.309,-2.723
1733510196696,0.017,-0.079,0.937,-11.827,-199.717,-35.822,-17.309,-2.723
1733510196696,0.017,-0.079,0.937,-11.835,-199.717,-35.822,-17.309,-2.723
1733510196696,0.017,-0.079,0.937,-11.835,-190.107,-35.822,-17.309,-2.723
1733510196697,0.017,-0.079,0.937,-11.835,-190.107,-33.408,-17.309,-2.723
1733510196715,0.017,-0.079,0.937,-11.835,-190.107,-33.408,-18.832,-2.723
1733510196716,0.017,-0.079,0.937,-11.835,-190.107,-33.408,-18.832,-2.808
1733510196720,0.047,-0.079,0.937,-11.835,-190.107,-33.408,-18.832,-2.808
1733510196721,0.047,0.041,0.937,-11.835,-190.107,-33.408,-18.832,-2.808
1733510196721,0.047,0.041,0.931,-11.835,-190.107,-33.408,-18.832,-2.808
1733510196721,0.047,0.041,0.931,-7.909,-190.107,-33.408,-18.832,-2.808
1733510196722,0.047,0.041,0.931,-7.909,-112.878,-33.408,-18.832,-2.808
1733510196722,0.047,0.041,0.931,-7.909,-112.878,-11.34,-18.832,-2.808
1733510196744,0.047,0.041,0.931,-7.909,-112.878,-11.34,-18.01,-2.808
1733510196744,0.047,0.041,0.931,-7.909,-112.878,-11.34,-18.01,-2.97
1733510196745,0.114,0.041,0.931,-7.909,-112.878,-11.34,-18.01,-2.97
1733510196745,0.114,-0.068,0.931,-7.909,-112.878,-11.34,-18.01,-2.97
1733510196745,0.114,-0.068,0.874,-7.909,-112.878,-11.34,-18.01,-2.97
1733510196746,0.114,-0.068,0.874,0.655,-112.878,-11.34,-18.01,-2.97
1733510196746,0.114,-0.068,0.874,0.655,-17.948,-11.34,-18.01,-2.97
1733510196746,0.114,-0.068,0.874,0.655,-17.948,4.105,-18.01,-2.97
1733510196765,0.114,-0.068,0.874,0.655,-17.948,4.105,-16.614,-2.97
1733510196766,0.114,-0.068,0.874,0.655,-17.948,4.105,-16.614,-2.754
1733510196769,-0.027,-0.068,0.874,0.655,-17.948,4.105,-16.614,-2.754
1733510196770,-0.027,-0.041,0.874,0.655,-17.948,4.105,-16.614,-2.754
1733510196770,-0.027,-0.041,1.008,0.655,-17.948,4.105,-16.614,-2.754
1733510196771,-0.027,-0.041,1.008,-2.963,-17.948,4.105,-16.614,-2.754
1733510196771,-0.027,-0.041,1.008,-2.963,-1.41,4.105,-16.614,-2.754
1733510196771,-0.027,-0.041,1.008,-2.963,-1.41,-17.923,-16.614,-2.754
1733510196790,-0.027,-0.041,1.008,-2.963,-1.41,-17.923,-14.162,-2.754
1733510196803,-0.027,-0.041,1.008,-2.963,-1.41,-17.923,-14.162,-2.675
1733510196803,-0.041,-0.041,1.008,-2.963,-1.41,-17.923,-14.162,-2.675
1733510196803,-0.041,-0.023,1.008,-2.963,-1.41,-17.923,-14.162,-2.675
1733510196803,-0.041,-0.023,1.063,-2.963,-1.41,-17.923,-14.162,-2.675
1733510196803,-0.041,-0.023,1.063,1.205,-1.41,-17.923,-14.162,-2.675
1733510196803,-0.041,-0.023,1.063,1.205,53.17,-17.923,-14.162,-2.675
1733510196803,-0.041,-0.023,1.063,1.205,53.17,-7.739,-14.162,-2.675
1733510196815,-0.041,-0.023,1.063,1.205,53.17,-7.739,-10.953,-2.675
1733510196815,-0.041,-0.023,1.063,1.205,53.17,-7.739,-10.953,-2.614
1733510196821,-0.035,-0.023,1.063,1.205,53.17,-7.739,-10.953,-2.614
1733510196821,-0.035,-0.067,1.063,1.205,53.17,-7.739,-10.953,-2.614
1733510196821,-0.035,-0.067,0.989,1.205,53.17,-7.739,-10.953,-2.614
1733510196821,-0.035,-0.067,0.989,4.425,53.17,-7.739,-10.953,-2.614
1733510196822,-0.035,-0.067,0.989,4.425,100.936,-7.739,-10.953,-2.614
1733510196822,-0.035,-0.067,0.989,4.425,100.936,4.457,-10.953,-2.614
1733510196846,-0.035,-0.067,0.989,4.425,100.936,4.457,-6.434,-2.614
1733510196846,-0.035,-0.067,0.989,4.425,100.936,4.457,-6.434,-2.208
1733510196847,0.117,-0.067,0.989,4.425,100.936,4.457,-6.434,-2.208
1733510196847,0.117,-0.022,0.989,4.425,100.936,4.457,-6.434,-2.208
1733510196847,0.117,-0.022,0.905,4.425,100.936,4.457,-6.434,-2.208
1733510196847,0.117,-0.022,0.905,9.567,100.936,4.457,-6.434,-2.208
1733510196847,0.117,-0.022,0.905,9.567,176.503,4.457,-6.434,-2.208
1733510196847,0.117,-0.022,0.905,9.567,176.503,-8.601,-6.434,-2.208
1733510196865,0.117,-0.022,0.905,9.567,176.503,-8.601,-1.899,-2.208
1733510196866,0.117,-0.022,0.905,9.567,176.503,-8.601,-1.899,-2.02
1733510196870,0.075,-0.022,0.905,9.567,176.503,-8.601,-1.899,-2.02
1733510196871,0.075,-0.047,0.905,9.567,176.503,-8.601,-1.899,-2.02
1733510196871,0.075,-0.047,0.913,9.567,176.503,-8.601,-1.899,-2.02
1733510196872,0.075,-0.047,0.913,8.93,176.503,-8.601,-1.899,-2.02
1733510196873,0.075,-0.047,0.913,8.93,182.666,-8.601,-1.899,-2.02
1733510196873,0.075,-0.047,0.913,8.93,182.666,-0.717,-1.899,-2.02
1733510196889,0.075,-0.047,0.913,8.93,182.666,-0.717,2.245,-2.02
1733510196890,0.075,-0.047,0.913,8.93,182.666,-0.717,2.245,-1.756
1733510196893,0.064,-0.047,0.913,8.93,182.666,-0.717,2.245,-1.756
1733510196894,0.064,-0.017,0.913,8.93,182.666,-0.717,2.245,-1.756
1733510196895,0.064,-0.017,0.891,8.93,182.666,-0.717,2.245,-1.756
1733510196895,0.064,-0.017,0.891,8.808,182.666,-0.717,2.245,-1.756
1733510196895,0.064,-0.017,0.891,8.808,197.734,-0.717,2.245,-1.756
1733510196896,0.064,-0.017,0.891,8.808,197.734,-5.235,2.245,-1.756
1733510196914,0.064,-0.017,0.891,8.808,197.734,-5.235,6.686,-1.756
1733510196915,0.064,-0.017,0.891,8.808,197.734,-5.235,6.686,-1.48
1733510196919,0.012,-0.017,0.891,8.808,197.734,-5.235,6.686,-1.48
1733510196919,0.012,-0.033,0.891,8.808,197.734,-5.235,6.686,-1.48
1733510196920,0.012,-0.033,0.876,8.808,197.734,-5.235,6.686,-1.48
1733510196922,0.012,-0.033,0.876,9.541,197.734,-5.235,6.686,-1.48
1733510196922,0.012,-0.033,0.876,9.541,215.643,-5.235,6.686,-1.48
1733510196922,0.012,-0.033,0.876,9.541,215.643,-15.083,6.686,-1.48
1733510196945,0.012,-0.033,0.876,9.541,215.643,-15.083,8.431,-1.48
1733510196946,0.012,-0.033,0.876,9.541,215.643,-15.083,8.431,-1.631
1733510196946,0.293,-0.033,0.876,9.541,215.643,-15.083,8.431,-1.631
1733510196946,0.293,0.185,0.876,9.541,215.643,-15.083,8.431,-1.631
1733510196947,0.293,0.185,0.79,9.541,215.643,-15.083,8.431,-1.631
1733510196948,0.293,0.185,0.79,2.564,215.643,-15.083,8.431,-1.631
1733510196948,0.293,0.185,0.79,2.564,145.032,-15.083,8.431,-1.631
1733510196948,0.293,0.185,0.79,2.564,145.032,37.558,8.431,-1.631
1733510196967,0.293,0.185,0.79,2.564,145.032,37.558,7.601,-1.631
1733510196968,0.293,0.185,0.79,2.564,145.032,37.558,7.601,-1.48
1733510196968,0.187,0.185,0.79,2.564,145.032,37.558,7.601,-1.48
1733510196969,0.187,0.089,0.79,2.564,145.032,37.558,7.601,-1.48
1733510196969,0.187,0.089,0.832,2.564,145.032,37.558,7.601,-1.48
1733510196971,0.187,0.089,0.832,-0.108,145.032,37.558,7.601,-1.48
1733510196971,0.187,0.089,0.832,-0.108,47.002,37.558,7.601,-1.48
1733510196972,0.187,0.089,0.832,-0.108,47.002,12.978,7.601,-1.48
1733510196994,0.187,0.089,0.832,-0.108,47.002,12.978,5.856,-1.48
1733510196994,0.187,0.089,0.832,-0.108,47.002,12.978,5.856,-1.505
1733510196995,0.14,0.089,0.832,-0.108,47.002,12.978,5.856,-1.505
1733510196995,0.14,-0.021,0.832,-0.108,47.002,12.978,5.856,-1.505
1733510196996,0.14,-0.021,0.89,-0.108,47.002,12.978,5.856,-1.505
1733510196997,0.14,-0.021,0.89,1.495,47.002,12.978,5.856,-1.505
1733510196997,0.14,-0.021,0.89,1.495,-9.41,12.978,5.856,-1.505
1733510196997,0.14,-0.021,0.89,1.495,-9.41,-21.984,5.856,-1.505
1733510197016,0.14,-0.021,0.89,1.495,-9.41,-21.984,3.265,-1.505
1733510197017,0.14,-0.021,0.89,1.495,-9.41,-21.984,3.265,-1.504
1733510197019,-0.002,-0.021,0.89,1.495,-9.41,-21.984,3.265,-1.504
1733510197019,-0.002,-0.054,0.89,1.495,-9.41,-21.984,3.265,-1.504
1733510197019,-0.002,-0.054,0.845,1.495,-9.41,-21.984,3.265,-1.504
1733510197021,-0.002,-0.054,0.845,-1.986,-9.41,-21.984,3.265,-1.504
1733510197022,-0.002,-0.054,0.845,-1.986,-75.928,-21.984,3.265,-1.504
1733510197023,-0.002,-0.054,0.845,-1.986,-75.928,-25.511,3.265,-1.504
1733510197040,-0.002,-0.054,0.845,-1.986,-75.928,-25.511,0.248,-1.504
1733510197040,-0.002,-0.054,0.845,-1.986,-75.928,-25.511,0.248,-1.648
1733510197053,0.115,-0.054,0.845,-1.986,-75.928,-25.511,0.248,-1.648
1733510197054,0.115,-0.011,0.845,-1.986,-75.928,-25.511,0.248,-1.648
1733510197054,0.115,-0.011,0.801,-1.986,-75.928,-25.511,0.248,-1.648
1733510197055,0.115,-0.011,0.801,-2.398,-75.928,-25.511,0.248,-1.648
1733510197055,0.115,-0.011,0.801,-2.398,-92.494,-25.511,0.248,-1.648
1733510197055,0.115,-0.011,0.801,-2.398,-92.494,-18.746,0.248,-1.648
1733510197066,0.115,-0.011,0.801,-2.398,-92.494,-18.746,-4.087,-1.648
1733510197066,0.115,-0.011,0.801,-2.398,-92.494,-18.746,-4.087,-1.925
1733510197081,0.141,-0.011,0.801,-2.398,-92.494,-18.746,-4.087,-1.925
1733510197082,0.141,-0.059,0.801,-2.398,-92.494,-18.746,-4.087,-1.925
1733510197082,0.141,-0.059,0.807,-2.398,-92.494,-18.746,-4.087,-1.925
1733510197083,0.141,-0.059,0.807,-4.627,-92.494,-18.746,-4.087,-1.925
1733510197083,0.141,-0.059,0.807,-4.627,-139.181,-18.746,-4.087,-1.925
1733510197083,0.141,-0.059,0.807,-4.627,-139.181,-18.594,-4.087,-1.925
1733510197090,0.141,-0.059,0.807,-4.627,-139.181,-18.594,-8.103,-1.925
1733510197091,0.141,-0.059,0.807,-4.627,-139.181,-18.594,-8.103,-2.078
1733510197097,0.031,-0.059,0.807,-4.627,-139.181,-18.594,-8.103,-2.078
1733510197097,0.031,-0.04,0.807,-4.627,-139.181,-18.594,-8.103,-2.078
1733510197098,0.031,-0.04,0.919,-4.627,-139.181,-18.594,-8.103,-2.078
1733510197098,0.031,-0.04,0.919,-7.07,-139.181,-18.594,-8.103,-2.078
1733510197098,0.031,-0.04,0.919,-7.07,-169.197,-18.594,-8.103,-2.078
1733510197098,0.031,-0.04,0.919,-7.07,-169.197,-19.281,-8.103,-2.078
1733510197119,0.031,-0.04,0.919,-7.07,-169.197,-19.281,-12.992,-2.078
1733510197119,0.031,-0.04,0.919,-7.07,-169.197,-19.281,-12.992,-2.306
1733510197120,0.11,-0.04,0.919,-7.07,-169.197,-19.281,-12.992,-2.306
1733510197120,0.11,-0.028,0.919,-7.07,-169.197,-19.281,-12.992,-2.306
1733510197131,0.11,-0.028,0.915,-7.07,-169.197,-19.281,-12.992,-2.306
1733510197131,0.11,-0.028,0.915,-10.673,-169.197,-19.281,-12.992,-2.306
1733510197132,0.11,-0.028,0.915,-10.673,-206.143,-19.281,-12.992,-2.306
1733510197132,0.11,-0.028,0.915,-10.673,-206.143,-16.075,-12.992,-2.306
1733510197141,0.11,-0.028,0.915,-10.673,-206.143,-16.075,-16.988,-2.306
1733510197141,0.11,-0.028,0.915,-10.673,-206.143,-16.075,-16.988,-2.609
1733510197145,0.109,-0.028,0.915,-10.673,-206.143,-16.075,-16.988,-2.609
1733510197145,0.109,-0.033,0.915,-10.673,-206.143,-16.075,-16.988,-2.609
1733510197146,0.109,-0.033,0.859,-10.673,-206.143,-16.075,-16.988,-2.609
1733510197147,0.109,-0.033,0.859,-12.001,-206.143,-16.075,-16.988,-2.609
1733510197147,0.109,-0.033,0.859,-12.001,-210.296,-16.075,-16.988,-2.609
1733510197147,0.109,-0.033,0.859,-12.001,-210.296,-11.098,-16.988,-2.609
1733510197167,0.109,-0.033,0.859,-12.001,-210.296,-11.098,-21.277,-2.609
1733510197168,0.109,-0.033,0.859,-12.001,-210.296,-11.098,-21.277,-2.875
1733510197169,0.076,-0.033,0.859,-12.001,-210.296,-11.098,-21.277,-2.875
1733510197170,0.076,-0.005,0.859,-12.001,-210.296,-11.098,-21.277,-2.875
1733510197170,0.076,-0.005,0.939,-12.001,-210.296,-11.098,-21.277,-2.875
1733510197170,0.076,-0.005,0.939,-13.686,-210.296,-11.098,-21.277,-2.875
1733510197171,0.076,-0.005,0.939,-13.686,-221.976,-11.098,-21.277,-2.875
1733510197171,0.076,-0.005,0.939,-13.686,-221.976,-12.951,-21.277,-2.875
1733510197193,0.076,-0.005,0.939,-13.686,-221.976,-12.951,-21.308,-2.875
1733510197193,0.076,-0.005,0.939,-13.686,-221.976,-12.951,-21.308,-3.09
1733510197198,-0.047,-0.005,0.939,-13.686,-221.976,-12.951,-21.308,-3.09
1733510197198,-0.047,-0.055,0.939,-13.686,-221.976,-12.951,-21.308,-3.09
1733510197199,-0.047,-0.055,1.069,-13.686,-221.976,-12.951,-21.308,-3.09
1733510197199,-0.047,-0.055,1.069,-1.441,-221.976,-12.951,-21.308,-3.09
1733510197199,-0.047,-0.055,1.069,-1.441,-41.539,-12.951,-21.308,-3.09
1733510197200,-0.047,-0.055,1.069,-1.441,-41.539,8.143,-21.308,-3.09
1733510197216,-0.047,-0.055,1.069,-1.441,-41.539,8.143,-19.478,-3.09
1733510197216,-0.047,-0.055,1.069,-1.441,-41.539,8.143,-19.478,-3.05
1733510197219,0.102,-0.055,1.069,-1.441,-41.539,8.143,-19.478,-3.05
1733510197219,0.102,-0.087,1.069,-1.441,-41.539,8.143,-19.478,-3.05
1733510197220,0.102,-0.087,0.931,-1.441,-41.539,8.143,-19.478,-3.05
1733510197220,0.102,-0.087,0.931,1.434,-41.539,8.143,-19.478,-3.05
1733510197220,0.102,-0.087,0.931,1.434,1.199,8.143,-19.478,-3.05
1733510197220,0.102,-0.087,0.931,1.434,1.199,7.999,-19.478,-3.05
1733510197240,0.102,-0.087,0.931,1.434,1.199,7.999,-15.756,-3.05
1733510197240,0.102,-0.087,0.931,1.434,1.199,7.999,-15.756,-2.882
1733510197243,0.218,-0.087,0.931,1.434,1.199,7.999,-15.756,-2.882
1733510197244,0.218,-0.046,0.931,1.434,1.199,7.999,-15.756,-2.882
1733510197244,0.218,-0.046,0.843,1.434,1.199,7.999,-15.756,-2.882
1733510197247,0.218,-0.046,0.843,10.716,1.199,7.999,-15.756,-2.882
1733510197247,0.218,-0.046,0.843,10.716,100.758,7.999,-15.756,-2.882
1733510197248,0.218,-0.046,0.843,10.716,100.758,21.497,-15.756,-2.882
1733510197269,0.218,-0.046,0.843,10.716,100.758,21.497,-11.207,-2.882
1733510197269,0.218,-0.046,0.843,10.716,100.758,21.497,-11.207,-2.542
1733510197271,0.026,-0.046,0.843,10.716,100.758,21.497,-11.207,-2.542
1733510197271,0.026,-0.027,0.843,10.716,100.758,21.497,-11.207,-2.542
1733510197272,0.026,-0.027,0.963,10.716,100.758,21.497,-11.207,-2.542
1733510197273,0.026,-0.027,0.963,8.747,100.758,21.497,-11.207,-2.542
1733510197274,0.026,-0.027,0.963,8.747,129.979,21.497,-11.207,-2.542
1733510197276,0.026,-0.027,0.963,8.747,129.979,15.253,-11.207,-2.542
1733510197295,0.026,-0.027,0.963,8.747,129.979,15.253,-6.448,-2.542
1733510197295,0.026,-0.027,0.963,8.747,129.979,15.253,-6.448,-2.266
1733510197296,0.007,-0.027,0.963,8.747,129.979,15.253,-6.448,-2.266
1733510197296,0.007,-0.006,0.963,8.747,129.979,15.253,-6.448,-2.266
1733510197298,0.007,-0.006,0.943,8.747,129.979,15.253,-6.448,-2.266
1733510197298,0.007,-0.006,0.943,9.251,129.979,15.253,-6.448,-2.266
1733510197298,0.007,-0.006,0.943,9.251,170.971,15.253,-6.448,-2.266
1733510197299,0.007,-0.006,0.943,9.251,170.971,17.009,-6.448,-2.266
1733510197315,0.007,-0.006,0.943,9.251,170.971,17.009,-1.733,-2.266
1733510197316,0.007,-0.006,0.943,9.251,170.971,17.009,-1.733,-1.876
1733510197319,0.097,-0.006,0.943,9.251,170.971,17.009,-1.733,-1.876
1733510197319,0.097,-0.029,0.943,9.251,170.971,17.009,-1.733,-1.876
1733510197319,0.097,-0.029,0.887,9.251,170.971,17.009,-1.733,-1.876
1733510197320,0.097,-0.029,0.887,9.327,170.971,17.009,-1.733,-1.876
1733510197320,0.097,-0.029,0.887,9.327,190.114,17.009,-1.733,-1.876
1733510197320,0.097,-0.029,0.887,9.327,190.114,1.67,-1.733,-1.876
1733510197341,0.097,-0.029,0.887,9.327,190.114,1.67,2.317,-1.876
1733510197341,0.097,-0.029,0.887,9.327,190.114,1.67,2.317,-1.638
1733510197343,0.063,-0.029,0.887,9.327,190.114,1.67,2.317,-1.638
1733510197344,0.063,-0.021,0.887,9.327,190.114,1.67,2.317,-1.638
1733510197345,0.063,-0.021,0.893,9.327,190.114,1.67,2.317,-1.638
1733510197346,0.063,-0.021,0.893,9.639,190.114,1.67,2.317,-1.638
1733510197346,0.063,-0.021,0.893,9.639,196.981,1.67,2.317,-1.638
1733510197346,0.063,-0.021,0.893,9.639,196.981,-7.149,2.317,-1.638
1733510197365,0.063,-0.021,0.893,9.639,196.981,-7.149,6.798,-1.638
1733510197366,0.063,-0.021,0.893,9.639,196.981,-7.149,6.798,-1.317
1733510197368,0.015,-0.021,0.893,9.639,196.981,-7.149,6.798,-1.317
1733510197368,0.015,-0.02,0.893,9.639,196.981,-7.149,6.798,-1.317
1733510197368,0.015,-0.02,0.893,9.639,196.981,-7.149,6.798,-1.317
1733510197370,0.015,-0.02,0.893,9.342,196.981,-7.149,6.798,-1.317
1733510197371,0.015,-0.02,0.893,9.342,216.558,-7.149,6.798,-1.317
1733510197371,0.015,-0.02,0.893,9.342,216.558,-16.228,6.798,-1.317
1733510197390,0.015,-0.02,0.893,9.342,216.558,-16.228,8.527,-1.317
1733510197391,0.015,-0.02,0.893,9.342,216.558,-16.228,8.527,-1.466
1733510197403,0.274,-0.02,0.893,9.342,216.558,-16.228,8.527,-1.466
1733510197404,0.274,0.124,0.893,9.342,216.558,-16.228,8.527,-1.466
1733510197405,0.274,0.124,0.779,9.342,216.558,-16.228,8.527,-1.466
1733510197405,0.274,0.124,0.779,2.763,216.558,-16.228,8.527,-1.466
1733510197406,0.274,0.124,0.779,2.763,135.084,-16.228,8.527,-1.466
1733510197406,0.274,0.124,0.779,2.763,135.084,29.115,8.527,-1.466
1733510197416,0.274,0.124,0.779,2.763,135.084,29.115,8.231,-1.466
1733510197416,0.274,0.124,0.779,2.763,135.084,29.115,8.231,-1.353
1733510197419,0.144,0.124,0.779,2.763,135.084,29.115,8.231,-1.353
1733510197420,0.144,0.057,0.779,2.763,135.084,29.115,8.231,-1.353
1733510197420,0.144,0.057,0.832,2.763,135.084,29.115,8.231,-1.353
1733510197421,0.144,0.057,0.832,0.213,135.084,29.115,8.231,-1.353
1733510197421,0.144,0.057,0.832,0.213,58.788,29.115,8.231,-1.353
1733510197421,0.144,0.057,0.832,0.213,58.788,9.146,8.231,-1.353
1733510197441,0.144,0.057,0.832,0.213,58.788,9.146,6.364,-1.353
1733510197442,0.144,0.057,0.832,0.213,58.788,9.146,6.364,-1.461
1733510197443,0.093,0.057,0.832,0.213,58.788,9.146,6.364,-1.461
1733510197443,0.093,-0.001,0.832,0.213,58.788,9.146,6.364,-1.461
1733510197445,0.093,-0.001,0.796,0.213,58.788,9.146,6.364,-1.461
1733510197445,0.093,-0.001,0.796,-1.574,58.788,9.146,6.364,-1.461
1733510197446,0.093,-0.001,0.796,-1.574,-12.113,9.146,6.364,-1.461
1733510197446,0.093,-0.001,0.796,-1.574,-12.113,4.108,6.364,-1.461
1733510197466,0.093,-0.001,0.796,-1.574,-12.113,4.108,2.699,-1.461
